feedback_id,customer_name,feedback,date,product,clean_feedback,category
1144,Arun,Customer support did not respond,2025-05-21,Internet Service,customer support did not respond,Support
1145,Sneha,Support team was very helpful,2025-11-04,Internet Service,support team very helpful,Support
1146,Manoj,Okay for the price,2025-04-23,Headphones,okay price,Price
1147,Anitha,Acceptable performance,2025-07-01,Smart Watch,acceptable performance,General
1148,Arun,Great service and fast delivery,2025-11-12,E-commerce,great service fast delivery,Delivery
1149,Manoj,Nothing special,2025-10-03,Mobile,nothing special,General
1150,Anitha,Delivery was too late,2025-09-04,Mobile,delivery too late,Delivery
1151,Karthik,Decent product,2025-07-29,Headphones,decent product,Product
1152,Suresh,"Amazing experience, highly recommend",2025-09-23,Headphones,amazing experience highly recommend,General
1153,Arun,Decent product,2025-10-04,E-commerce,decent product,Product
1154,Divya,Delivery was too late,2025-12-01,Banking App,delivery too late,Delivery
1155,Anitha,Support team was very helpful,2025-02-21,Smart Watch,support team very helpful,Support
1156,Anitha,Average experience,2025-12-03,Laptop,average experience,General
1157,Karthik,Worst product ever,2025-04-10,Laptop,worst product ever,Product
1158,Anitha,Support team was very helpful,2025-02-20,Mobile,support team very helpful,Support
1159,Priya,Acceptable performance,2025-02-14,Mobile,acceptable performance,General
1160,Suresh,Average experience,2025-04-07,Banking App,average experience,General
1161,Sneha,Great service and fast delivery,2025-06-04,Banking App,great service fast delivery,Delivery
1162,Karthik,Worst product ever,2025-06-25,Mobile App,worst product ever,Product
1163,Priya,Nothing special,2025-03-27,Smart Watch,nothing special,General
1164,Arun,Average experience,2025-11-09,Mobile App,average experience,General
1165,Manoj,Average experience,2025-02-04,Mobile App,average experience,General
1166,Sneha,Support team was very helpful,2025-02-12,Smart Watch,support team very helpful,Support
1167,Rahul,Customer support did not respond,2025-05-11,Mobile App,customer support did not respond,Support
1168,Manoj,Acceptable performance,2025-02-02,E-commerce,acceptable performance,General
1169,Pooja,Poor quality and waste of money,2025-01-21,Laptop,poor quality waste money,Product
1170,Suresh,"Amazing experience, highly recommend",2025-03-09,Mobile App,amazing experience highly recommend,General
1171,Priya,Very happy with the product,2025-11-26,Headphones,very happy product,Product
1172,Pooja,Great service and fast delivery,2025-02-21,E-commerce,great service fast delivery,Delivery
1173,Sneha,Very happy with the product,2025-01-23,Mobile App,very happy product,Product
1174,Karthik,Poor quality and waste of money,2025-10-07,Banking App,poor quality waste money,Product
1175,Priya,Customer support did not respond,2025-08-21,Smart Watch,customer support did not respond,Support
1176,Karthik,Nothing special,2025-07-31,E-commerce,nothing special,General
1177,Suresh,"Amazing experience, highly recommend",2025-05-29,Smart Watch,amazing experience highly recommend,General
1178,Rahul,Support team was very helpful,2025-10-07,E-commerce,support team very helpful,Support
1179,Pooja,Support team was very helpful,2025-02-04,Mobile App,support team very helpful,Support
1180,Divya,Excellent quality and very satisfied,2025-05-04,Mobile App,excellent quality very satisfied,Product
1181,Anitha,Decent product,2025-08-26,Banking App,decent product,Product
1182,Suresh,Very happy with the product,2025-06-27,Mobile App,very happy product,Product
1183,Manoj,Very bad experience and disappointed,2025-12-30,Mobile App,very bad experience disappointed,Product
1184,Manoj,Excellent quality and very satisfied,2025-05-17,Smart Watch,excellent quality very satisfied,Product
1185,Divya,"Amazing experience, highly recommend",2025-10-28,Mobile App,amazing experience highly recommend,General
1186,Anitha,Nothing special,2025-07-22,Laptop,nothing special,General
1187,Anitha,Customer support did not respond,2025-10-25,Mobile,customer support did not respond,Support
1188,Manoj,Customer support did not respond,2025-09-03,Banking App,customer support did not respond,Support
1189,Suresh,Decent product,2025-11-26,Mobile,decent product,Product
1190,Manoj,Okay for the price,2025-03-15,Mobile,okay price,Price
1191,Arun,Customer support did not respond,2025-12-12,E-commerce,customer support did not respond,Support
1192,Rahul,Okay for the price,2025-02-07,Headphones,okay price,Price
1193,Manoj,Very happy with the product,2025-04-25,Laptop,very happy product,Product
1194,Anitha,Decent product,2025-08-09,Banking App,decent product,Product
1195,Rahul,Nothing special,2025-02-03,Internet Service,nothing special,General
1196,Suresh,Great service and fast delivery,2025-11-09,E-commerce,great service fast delivery,Delivery
1197,Arun,Decent product,2025-09-13,Banking App,decent product,Product
1198,Anitha,Excellent quality and very satisfied,2025-05-29,Internet Service,excellent quality very satisfied,Product
1199,Sneha,Poor quality and waste of money,2025-12-23,Banking App,poor quality waste money,Product
1200,Manoj,Worst product ever,2025-09-13,Smart Watch,worst product ever,Product
1201,Priya,Customer support did not respond,2025-07-15,Internet Service,customer support did not respond,Support
1202,Rahul,Customer support did not respond,2025-05-20,E-commerce,customer support did not respond,Support
1203,Arun,Very bad experience and disappointed,2025-01-27,E-commerce,very bad experience disappointed,Product
1204,Karthik,Worst product ever,2025-06-05,Internet Service,worst product ever,Product
1205,Pooja,Very bad experience and disappointed,2025-12-20,Mobile App,very bad experience disappointed,Product
1206,Priya,Great service and fast delivery,2025-01-23,Banking App,great service fast delivery,Delivery
1207,Sneha,Excellent quality and very satisfied,2025-11-28,Internet Service,excellent quality very satisfied,Product
1208,Rahul,Poor quality and waste of money,2025-04-30,Headphones,poor quality waste money,Product
1209,Pooja,Delivery was too late,2025-06-23,Internet Service,delivery too late,Delivery
1210,Priya,Delivery was too late,2025-08-09,E-commerce,delivery too late,Delivery
1211,Anitha,Very happy with the product,2025-01-07,Smart Watch,very happy product,Product
1212,Karthik,Support team was very helpful,2025-07-19,E-commerce,support team very helpful,Support
1213,Suresh,Delivery was too late,2025-03-03,Headphones,delivery too late,Delivery
1214,Priya,Very happy with the product,2025-09-02,Smart Watch,very happy product,Product
1215,Sneha,Nothing special,2025-05-02,Banking App,nothing special,General
1216,Rahul,Poor quality and waste of money,2025-10-05,Internet Service,poor quality waste money,Product
1217,Suresh,Okay for the price,2025-08-22,Headphones,okay price,Price
1218,Divya,Excellent quality and very satisfied,2025-05-12,Banking App,excellent quality very satisfied,Product
1219,Arun,Acceptable performance,2025-10-17,Smart Watch,acceptable performance,General
1220,Pooja,Nothing special,2025-09-04,Laptop,nothing special,General
1221,Karthik,Very happy with the product,2025-09-03,Internet Service,very happy product,Product
1222,Sneha,Delivery was too late,2025-10-09,Banking App,delivery too late,Delivery
1223,Anitha,Okay for the price,2025-02-19,Smart Watch,okay price,Price
1224,Priya,Excellent quality and very satisfied,2025-06-07,E-commerce,excellent quality very satisfied,Product
1225,Priya,"Amazing experience, highly recommend",2025-03-24,E-commerce,amazing experience highly recommend,General
1226,Priya,Very happy with the product,2025-03-27,Mobile,very happy product,Product
1227,Divya,Average experience,2025-10-19,Mobile App,average experience,General
1228,Arun,Poor quality and waste of money,2025-01-07,Mobile,poor quality waste money,Product
1229,Arun,Average experience,2025-03-18,Banking App,average experience,General
1230,Rahul,Average experience,2025-12-20,Headphones,average experience,General
1231,Arun,Acceptable performance,2025-09-02,Laptop,acceptable performance,General
1232,Priya,Average experience,2025-04-18,Banking App,average experience,General
1233,Divya,Worst product ever,2025-10-26,Headphones,worst product ever,Product
1234,Pooja,Nothing special,2025-06-10,Laptop,nothing special,General
1235,Karthik,Customer support did not respond,2025-09-24,Banking App,customer support did not respond,Support
1236,Manoj,Poor quality and waste of money,2025-06-17,Banking App,poor quality waste money,Product
1237,Sneha,Support team was very helpful,2025-07-02,E-commerce,support team very helpful,Support
1238,Divya,Average experience,2025-03-09,Laptop,average experience,General
1239,Rahul,Okay for the price,2025-10-30,Banking App,okay price,Price
1240,Arun,Great service and fast delivery,2025-02-15,Banking App,great service fast delivery,Delivery
1241,Manoj,"Amazing experience, highly recommend",2025-11-29,Laptop,amazing experience highly recommend,General
1242,Arun,Very bad experience and disappointed,2025-03-08,E-commerce,very bad experience disappointed,Product
1243,Arun,Very happy with the product,2025-06-30,E-commerce,very happy product,Product
1244,Divya,Worst product ever,2025-01-08,Mobile App,worst product ever,Product
1245,Priya,Very bad experience and disappointed,2025-03-28,Smart Watch,very bad experience disappointed,Product
1246,Manoj,Decent product,2025-05-04,Smart Watch,decent product,Product
1247,Arun,Great service and fast delivery,2025-07-03,Banking App,great service fast delivery,Delivery
1248,Suresh,Very happy with the product,2025-10-05,Laptop,very happy product,Product
1249,Sneha,Excellent quality and very satisfied,2025-10-26,Banking App,excellent quality very satisfied,Product
1250,Priya,Nothing special,2025-05-21,Smart Watch,nothing special,General
1251,Sneha,"Amazing experience, highly recommend",2025-11-18,Banking App,amazing experience highly recommend,General
1252,Priya,Acceptable performance,2025-08-10,Laptop,acceptable performance,General
1253,Divya,Okay for the price,2025-08-25,Mobile,okay price,Price
1254,Sneha,Great service and fast delivery,2025-08-15,Laptop,great service fast delivery,Delivery
1255,Pooja,Decent product,2025-09-10,Mobile,decent product,Product
1256,Manoj,"Amazing experience, highly recommend",2025-08-19,Internet Service,amazing experience highly recommend,General
1257,Suresh,Decent product,2025-08-02,Internet Service,decent product,Product
1258,Pooja,Customer support did not respond,2025-11-24,Banking App,customer support did not respond,Support
1259,Suresh,Okay for the price,2025-12-14,Banking App,okay price,Price
1260,Priya,Delivery was too late,2025-10-06,Banking App,delivery too late,Delivery
1261,Suresh,Average experience,2025-08-27,Internet Service,average experience,General
1262,Manoj,Nothing special,2025-07-02,Internet Service,nothing special,General
1263,Divya,Delivery was too late,2025-06-21,Headphones,delivery too late,Delivery
1264,Rahul,Very happy with the product,2025-10-17,Mobile App,very happy product,Product
1265,Arun,Delivery was too late,2025-01-16,Laptop,delivery too late,Delivery
1266,Manoj,Okay for the price,2025-06-07,Mobile,okay price,Price
1267,Anitha,Customer support did not respond,2025-06-10,Internet Service,customer support did not respond,Support
1268,Pooja,Okay for the price,2025-01-03,Headphones,okay price,Price
1269,Priya,Acceptable performance,2025-01-16,Mobile App,acceptable performance,General
1270,Suresh,Nothing special,2025-12-06,Internet Service,nothing special,General
1271,Anitha,Acceptable performance,2025-11-12,Headphones,acceptable performance,General
1272,Priya,Okay for the price,2025-04-07,Headphones,okay price,Price
